Short Gene name,logFC,logCPM,PValue
ARHGEF17,-0.390405511,3.204715338,0.335501117
LAMC1,-0.222046381,3.08175704,0.538555882
EXOC4,-0.22913152,6.547772845,0.31353571
EIF2B3,-0.006263771,3.880613518,1
MNAT1,0.050692463,4.800729999,0.877429996
GAA,-0.329863132,5.340130538,0.1723992
QARS,-0.280997338,6.197857307,0.187544182
ALKBH5,-0.068065677,5.01088969,0.736684815
KCNN1,-0.213146949,3.990965021,0.444038243
HPS5,0.080617538,4.280307548,0.769882283
MDGA1,0.1387987,4.520586833,0.776496326
ARMCX2,-0.236567495,4.374770936,0.626678217
RPS6KA1,-0.093412173,4.348716072,0.695975651
FKBP2,0.120369074,3.729262453,0.690343441
ATP5F1,0.017736409,5.73736374,0.958834615
SIN3B,-0.397901916,4.219237011,0.110116469
OGT,0.039500023,3.85802249,0.946817542
SPRTN,-0.073878368,9.199916067,0.720589972
AXIN2,-0.495039791,3.007589544,0.207119003
LOC339803,-0.068218252,4.170221049,0.786248879
FAM185A,-0.202170084,3.633624177,0.563802216
RASSF3,-0.764308529,3.319407409,0.03243835
ERCC3,0.30667413,3.589711009,0.403328442
PRICKLE2,0.232518706,5.091948219,0.403266299
FBRS,0.536274697,4.594817311,0.063781292
VAV2,-0.081510801,3.590308011,0.791991877
ADNP,-0.012848177,4.992943549,0.950637462
IGF2R,-0.069824852,3.47723323,0.852985688
ILF2,0.045274076,5.658491474,0.957173543
RAB11FIP3,0.297549062,3.689167994,0.290326479
CKMT1B,0.09810655,5.183916916,0.717708156
TSPAN18,-0.144731557,6.099177888,0.569455035
CYP2W1,0.272401908,4.888823113,0.317517203
DDTL,-0.126887518,9.557373646,0.610542426
CCNL1,-0.428495824,3.921307299,0.225967968
RP11-620J15.3,-0.124634438,3.40160085,0.704302167
AFTPH,-0.057871151,4.767394451,0.801234471
ATP1B3,0.102632078,4.734982071,0.772154626
UQCC2,0.402220068,3.090405652,0.338117868
ANKRD54,-0.062361892,4.176566735,0.83966265
CHTF18,-0.414157467,3.861912829,0.278066887
CLIP2,0.426420234,3.098491897,0.370493717
COASY,0.2746778,3.519139667,0.457515167
BRI3BP,0.20379043,3.691263521,0.472019029
XRN1,0.315386453,3.304733852,0.423568918
FLYWCH1,0.378657956,3.215511989,0.378979272
CCNE1,-0.176139609,4.331778937,0.495233481
XPO6,-0.004200864,4.795151344,0.994225738
C6orf106,-0.030776823,3.5545691,0.920813345
PANK4,0.156749308,3.848032182,0.662718042
RPL36,0.451874103,3.867345992,0.230883733
SETD5-AS1,-0.142664093,4.463986399,0.538124058
DHX36,0.25604097,4.348079341,0.41399101
SCHIP1,-0.119528034,3.680114431,0.720966937
FABP5,0.243218459,4.262427924,0.61092691
HDAC4,0.051881009,3.262411718,0.976802731
NXPH4,1.146617089,4.124687086,0.003508415
NIPSNAP3A,-0.079976806,5.498210948,0.726104303
FGD5-AS1,0.204031439,6.688070739,0.676653738
EHD2,0.112801168,4.676356763,0.726734137
ADD1,0.072884582,3.913485545,0.844080303
NDUFS8,0.095432842,6.424213553,0.666093001
CSNK1A1,0.202915271,3.652499904,0.564405679
FOXO4,0.247142313,4.026791782,0.35487267
NUP43,-0.356746697,4.194322129,0.226747057
SHROOM3,-0.055475479,5.280971569,0.839699211
PARD6B,0.033643304,4.101907024,0.957862414
UNC50,0.08494718,3.694125156,0.875040623
CRK,-0.237167417,3.412401169,0.53296873
XRCC1,-0.03692799,3.402784313,0.983405796
VLDLR,-1.099525215,4.354269589,0.004364672
ZCCHC8,-0.133425456,3.41593127,0.757095974
ZGPAT,-0.043191634,4.96148916,0.881291827
ZMYND19,0.060186897,4.757146879,0.855307301
GPR108,-0.035741904,4.159138093,0.907660486
OTUD4,0.213192247,5.783785212,0.422632695
SNRNP35,-0.073269796,3.536416625,0.849449931
KCNF1,-0.314028763,3.481549052,0.37014011
LYNX1,-0.058271658,4.623048223,0.838491948
STRADA,-0.263077124,7.900269175,0.266992821
ACOX1,-0.141470377,7.907360709,0.440586376
ANKRD27,-0.021746089,4.768955119,0.957179595
COX10,-0.068689568,3.090771415,0.892658186
RMND1,-0.007759917,3.84061923,0.979733047
CRTC1,0.588636989,6.121940181,0.074431095
ICAM5,-0.233827476,5.047951676,0.300341206
TWF1,0.179252752,3.732387027,0.600309473
ATF2,0.144277454,4.834623314,0.619699709
B4GALT4,1.101505412,3.41164963,0.054400427
ACACA,0.41458083,3.276320394,0.247690346
RUFY2,0.170174239,3.577485366,0.575504545
SMARCC1,-0.164901476,4.253468493,0.489627871
C6orf211,0.140324521,4.356290498,0.615215909
TRAFD1,-0.134034609,4.273892634,0.687124244
BRICD5,0.411619775,3.600719301,0.357474941
ZER1,-0.013230583,4.639666109,0.939304367
TIMM10,-0.038989752,3.926010256,0.958518494
SIMC1,0.166730893,3.611343397,0.619579955
RAPH1,-0.091255578,4.300738631,0.733794021
C2orf49,-0.035510683,3.341304561,0.910848377
DENND6A,-0.053949944,3.741005602,0.846453179
LINC00617,0.036476586,3.921303792,0.969791674
TTC5,0.115880374,3.649595599,0.802438004
GLIS2,0.145013457,4.483282925,0.597884992
DVL2,-0.154417347,6.940966448,0.458215725
WASH2P,0.23370114,3.28417585,0.531700214
TMEM259,-0.016234043,4.012292305,0.980139385
ADIPOR1,-0.255097269,4.40502089,0.380045033
WDR1,-0.191138195,4.24046595,0.52735266
C2CD5,-0.007535903,4.231546873,0.983331955
CYYR1,0.375660886,4.764776081,0.256884831
HIST1H2BF,0.129152066,6.19949482,0.591535966
MLLT6,-0.057687105,6.694474874,0.770759134
EBAG9,-0.09370712,9.552097669,0.739436751
EP300,0.270195208,5.046686464,0.768196371
POP4,-0.036180873,5.444417265,0.872037606
AP1B1,-0.196149977,6.475803653,0.282514304
DHRS7,-0.013006049,4.586352511,0.939214711
TNS1,-0.059175153,5.421986876,0.767370984
NUMB,0.003705058,4.786385396,1
MAP2K7,-0.009139407,5.231035559,0.981756155
OTUB1,-0.05138923,4.675622949,0.814700327
CYC1,0.062490127,4.431245638,0.862587061
SMCO4,-0.1338481,4.891105438,0.533508031
C5orf54,-0.089978598,3.146218609,0.748099458
RAC1,0.143972899,3.237494405,0.837769477
EXOSC1,-0.280905832,5.255802688,0.261390624
PKIG,0.202239838,3.847586877,0.525473468
TM4SF1,-0.195974205,6.260539259,0.331602994
GNA11,0.301379483,4.774508606,0.283200386
TMEM242,0.127023025,3.436148817,0.700049396
CSF1,-0.091684052,3.932465548,0.742682763
PACSIN3,0.122965586,3.476153029,0.742069509
ANAPC13,0,2.08845903,1
ALDH2,-0.134063874,4.14809255,0.598363753
LOC101930071,-0.064073096,3.676268072,0.911540557
MRPL27,0.156020175,3.877545943,0.647105213
RNF26,-0.15202584,5.71519863,0.516582836
ZNF691,0.277755165,3.917609874,0.559233331
KCNJ4,0.022126983,3.648022148,1
STPG1,0.544223954,3.613084763,0.104713181
TRIM16L,0.024985807,3.77939783,0.963747472
LRRN1,0.074744447,3.534646328,0.89680661
SAFB,-0.032818165,3.281098316,1
GYS1,0.247902035,4.369341581,0.393025077
SGPP1,0.11646184,3.65243944,0.781729514
ZNF500,-0.240761196,5.585944728,0.281631806
ABCB10,-0.047414487,5.230800765,0.835983946
OAZ1,-0.056011892,5.882312918,0.838677939
BRINP1,0.150778955,5.64776456,0.571223244
LNPEP,0.089166514,4.266730213,0.860363019
CARKD,-0.146272629,5.479688413,0.48054753
DMXL1,-0.266586499,5.936964135,0.425789622
POC5,0.028892176,3.473364161,1
FAM127C,0.072472093,3.585735735,0.803589169
FAM98B,0.600427629,3.263780356,0.24814239
NUPL2,-0.416917785,3.133324545,0.286009639
CHST14,0.050800545,3.725410625,0.936270582
CNPPD1,0.574638577,3.644253988,0.07783821
PHLPP1,-0.027270835,3.930744343,0.979241482
DNAJC4,-0.044360222,3.06159041,0.889538028
TMEM63C,0.027109367,3.323746869,1
KMT2C,-0.086124323,6.089831068,0.688002096
RACGAP1,-0.354601504,5.017686844,0.190828037
JMY,-0.315630993,3.500572879,0.423395229
SUPT20H,0.60730192,4.072869426,0.260348607
EML2,-0.195896802,4.110841628,0.46810399
SPG7,0.112702743,3.117779148,0.791254867
RAP2A,-0.086398419,3.809426984,0.779717057
PFKM,0.148469074,3.752017723,0.657082342
TMEM74B,-0.061398076,3.606332529,0.952250629
USP32,0.110629438,3.775654521,0.780530385
ARID5A,0.015623903,4.412337827,0.903783604
VPS37B,0.142739752,5.17949539,0.686471189
CNTROB,0.825434381,4.79916354,0.128049069
TUB,0.322159714,4.042929944,0.364528763
JAM2,-0.029472601,3.405926105,1
FADS1,-0.054634821,4.312342935,0.837487199
CENPC,0.414165548,4.957997508,0.127230206
RABGAP1,0.864329119,3.905534315,0.018411389
CEP170,-0.080162468,4.391927983,0.758984538
ZNF513,-1.263193942,7.000536498,0.484910169
FRS2,-0.073428575,3.838709,0.854823505
FAM53B,-0.081524987,6.240514899,0.688873515
TYRO3,-0.178770801,6.407151258,0.433612078
RFX3,0.073492371,4.036248809,0.79349696
C9orf78,-0.589155818,8.926248237,0.581446845
RUVBL1,0.047530334,4.945321455,0.883765655
GNPDA2,-0.333886265,6.237562371,0.160011756
TMED5,-0.28844972,5.259777782,0.2093768
C3orf17,0.347570448,3.655715003,0.318025174
NAPA,-0.022164452,4.420352032,0.950069021
PRIMPOL,0.261747405,3.219048207,0.466661826
COQ9,-0.10082293,5.05503974,0.67087767
APOA1BP,-0.048404369,5.965199823,0.814838489
SOCS4,-0.105445466,3.121382473,0.893689357
DLG3,-0.159452057,3.114159575,0.673445279
SUFU,0.283309775,3.500961939,0.454541542
RPL8,-0.604288598,7.08413965,0.016071083
ECI1,0.434536464,3.07916152,0.273001775
EYA2,-0.044603702,3.155499818,0.939476482
ZNF721,-0.137549575,3.807666032,0.602687207
REEP5,0.185382035,4.456957852,0.538516528
PINK1,-0.295781078,4.942361786,0.200418646
NDE1,0.085047896,5.695262195,0.757982335
CUEDC1,-0.235939151,3.189151497,0.512956905
ZFYVE9,-0.414800433,3.767534581,0.183418041
API5,-0.007977599,5.542538532,0.963821278
METTL6,0.178632931,5.804691836,0.500118489
UXS1,-0.359721244,3.406210908,0.322170812
DNAJA3,-0.078575293,4.672781561,0.758933276
TCEA2,-0.047302408,8.862784785,0.798999634
NDUFA2,-0.191351494,5.000243053,0.401938298
SNORA54,1.430504251,3.313179065,0.014875143
TCP11L2,0.043255796,3.544662434,0.983890594
APTX,-0.345220748,6.075919805,0.113596773
CAMK2A,-0.204212654,3.518472155,0.518415144
HEPH,-0.1639898,4.897590528,0.451958381
RNF40,-0.14283425,10.43298274,0.462233348
RABGAP1L,-0.270145661,3.665693953,0.330406477
FAH,-0.277989792,3.673718284,0.717623122
EIF4G1,-0.022516701,4.457053245,0.903336322
FADS2,0.625645836,3.594776408,0.089563007
PTDSS2,-0.003694387,6.505954652,0.965496582
MMGT1,0.094971653,3.507618978,0.83186751
SULT1A4,1.706100468,3.386711675,0.050639035
NCKIPSD,-0.563121017,3.588441855,0.136375161
QKI,-0.015441084,3.133136021,1
TBCA,-0.361780327,3.184117619,0.313338215
BCS1L,-0.220527693,4.287090861,0.398558389
NFX1,-0.342848738,4.885279378,0.369095447
HDGFRP2,-0.021514414,3.177954702,1
ZSWIM8,-0.087729999,3.838527383,0.797121052
ZNF346,0.046848123,3.196036443,1
IFT81,0.074763003,3.249978124,0.868584608
FDFT1,-0.277925105,10.44917486,0.196137273
TTC3,0.265798498,4.32771129,0.308137499
NDUFA6,-0.202396095,3.399065457,0.54536148
SPG20,-8.356251551,4.649912899,0.002149825
CHURC1-FNTB,-0.181350334,3.481235747,0.635627016
SGTA,0.002213367,4.688878728,0.993356848
DDA1,0.487313536,8.822694024,0.06819452
E4F1,-0.172355435,8.113568303,0.397783769
ELMSAN1,0.004220645,4.189069046,1
NPRL3,0.121741883,3.18817473,0.884680219
COQ10A,0.100585756,3.506781422,0.827120349
AMIGO2,0.299403436,4.254007025,0.333948568
RRN3P1,-0.063096928,3.166738652,0.98149874
AP5B1,-0.809829497,4.702907574,0.025662994
LINS,0.382891064,3.886199316,0.269876136
MFSD3,0.072573247,3.53027023,0.865982714
GSPT2,-0.041745552,4.119141912,0.901973758
LOC100130093,0.250388737,3.713366869,0.434345472
KIAA1731,0.276874833,3.279444108,0.571733007
CCDC112,-0.489506022,3.548276133,0.212894357
DPY30,0.187480868,4.85515116,0.448103628
STK17B,-0.079397811,4.375909392,0.71242293
LONP2,0.159215077,4.01582094,0.715892937
C16orf74,-8.857641961,5.149043466,0.001774166
ARID3B,-0.479162937,3.409956958,0.116099307
MAPK7,0.620748673,3.652781585,0.070855127
GUSBP1,0.34975714,3.272348808,0.25965916
PI4KAP2,-0.240957131,3.056701577,0.510854736
DDHD2,0,2.08845903,1
NR2C2AP,-0.239717955,3.287506932,0.508297538
NUS1,-0.118178156,3.383545612,0.732359221
MIER2,-0.245938308,3.832272908,0.737568778
NDUFB1,-0.154831939,6.207603375,0.484359795
ACO2,-0.089703478,5.05437566,0.704082827
RRAGA,-0.052081787,3.878593661,0.885211219
ZNF554,0.112365722,3.804133572,0.713445426
POMGNT2,0.091210928,5.59130322,0.72675857
DHX8,0.155635126,4.335668937,0.613682152
PHKB,-0.13404007,3.962463812,0.626345907
CRB2,0.477052764,5.240577015,0.165559665
SKP2,0.652260854,3.464811016,0.146243236
OTUD3,0.226782735,3.323842475,0.62207167
PAN3,0.556306274,4.092410284,0.113254216
PTTG1,-0.201307345,5.70601337,0.361141811
GTPBP2,-0.632747311,3.772321122,0.04157843
KIAA0141,0.116160942,6.243822447,0.6756073
TPST2,-0.302868801,3.434976182,0.326567806
TALDO1,0.008056741,9.543581068,0.990479276
L2HGDH,-0.17139428,4.477266579,0.476447253
FBXO17,0.200419724,2.950101678,0.823962825
WWP2,0.027632206,3.696284959,1
DCUN1D5,0.129662231,4.949845546,0.587925907
GLI2,0.099567869,6.09799251,0.698973065
C1QBP,-0.000653559,3.748060578,1
CNPY2,-0.144154238,4.615467097,0.585623996
KIF1C,0.19112225,3.727782644,0.545111601
PQLC2,0.177962389,7.022202705,0.638211517
UFC1,-0.353505185,3.330493746,0.282893942
EAF1,-1.406870802,9.352212449,0.02172221
SCNM1,-0.051011638,3.199016867,0.9814229
TSPAN6,0.320088088,3.327465633,0.50641152
BAZ2A,-0.054821814,4.760900618,0.80983813
ZNF544,-0.009480639,4.384227032,1
TMEM39B,0.247767513,3.530287805,0.475589491
DCP2,-0.059758109,4.480800565,0.83272408
PLAGL2,-0.238263778,3.17234955,0.582403069
PLEKHA4,-0.477127395,3.575997534,0.110902234
PAXIP1-AS1,-0.085396536,5.411767045,0.715342219
HIST1H3F,-0.085935227,5.893475523,0.742944994
STX2,0.225509164,4.473130975,0.478293148
STK11,-0.245802204,4.777576805,0.387640079
PLA2G16,0.067971319,5.857704689,0.830595752
GTF2H3,-0.02762944,4.853895452,0.910018569
TELO2,0.045147458,3.730897879,0.909860235
WDR41,0.139894156,3.478995345,0.668716811
SLIT2,-0.001386809,4.173931628,0.979696094
NDUFA4,-0.039494913,4.834751629,0.85579816
WDR78,-0.034160282,4.20857189,0.924465639
CAPZA1,0.0232901,4.713457334,0.985285159
HIST3H2BB,0.028655543,4.718785272,0.96521094
YBX3,-0.096357222,3.110796442,0.857749187
POLR2L,-0.110806855,3.203830733,0.86498113
MAGI2-AS3,-0.157236085,4.188769999,0.56698688
NDUFB6,-0.072939638,3.431273433,0.885603459
TBC1D13,-0.065017636,4.26244856,0.809783802
GLIPR2,0.038430501,3.304606712,1
HIST1H4C,0.209979349,4.08759675,0.596872382
GDAP2,0.043044171,3.635128461,0.953486658
EEF1D,0.287842215,4.502167513,0.261525297
RHOB,-0.0299281,4.083360914,0.886645133
C17orf62,0.064222318,4.580168998,0.85541193
CLN5,-0.066863205,4.462461428,0.801731823
C21orf59,-0.134170085,11.76959831,0.565265051
TRIM21,0.091893189,3.127788302,0.887965556
SLC35C2,-0.034530225,4.338173154,0.912652693
SMARCAL1,-0.138002979,4.812832838,0.539662766
PCYT2,-0.189270015,11.23865566,0.326841037
TMEM54,-0.117789462,3.610351898,0.65799985
ZNF3,0.067524287,5.694167864,0.795546652
NUTF2,0.014428046,3.696719746,1
LYPLAL1,-0.647673775,3.007013957,0.087424388
NHLH2,-0.056035941,4.830618991,0.843146735
C2orf80,-0.037417802,6.076133049,0.849013922
MOAP1,0.055042582,4.625201921,0.855567739
PPA1,0.094507972,3.360528689,0.845163263
KLHDC3,-0.150080575,9.393200161,0.491756591
RAB33B,-0.398448176,2.99062161,0.265781189
ASRGL1,-0.207905548,6.762443168,0.33271361
ASS1,-0.052998447,5.216971973,0.797525368
ATP6V0B,0.291345338,4.356205574,0.259164471
CCDC132,0.040682134,3.748347163,0.932440163
TERF1,0.492327848,3.713690704,0.198685339
ALG9,0.299062369,3.944561633,0.582382506
PTGER4,0.107696006,3.477107858,0.755391524
FXR1,-0.067978816,3.942514658,0.794946843
ZNF146,-0.201368594,4.388948758,0.428545236
ELAVL1,0.54934937,3.228670477,0.150966874
TENM3,0.038713541,3.896329574,0.91586453
MICU2,-0.210393378,4.203227186,0.49226087
UQCRC2,0.114173721,3.414256381,0.841728195
LGMN,-0.584331859,3.883916559,0.034097131
AHDC1,0.020599399,3.986353543,1
RBMX2,-0.168074606,9.504809403,0.562285673
MRPL15,-1.058313023,6.064253731,0.00143316
PRR14L,0.397830903,3.358850881,0.243973049
SDR39U1,-0.00983872,4.424918346,0.980388591
NCBP2,0.184362903,4.825489882,0.400353741
NOV,-0.034217,5.243351591,0.871094916
GLIS3,0.395728419,3.328320592,0.256837068
MAN1C1,0.183707405,3.81404949,0.574660595
FAM46A,-0.080409151,5.045243534,0.73412532
ARFGEF1,0.040306968,4.314160288,0.938897342
DGCR6L,-0.19032741,3.982014336,0.695899066
SCOC,0.482893045,4.05426048,0.154649874
KPNA1,-0.432859869,9.334875512,0.036052762
FBXL12,-0.040674534,3.615600954,0.92555804
CAPN15,0.507654129,3.742568766,0.131857828
LAYN,-0.180132526,4.455101335,0.531292637
HDAC9,0.101281054,3.159113573,0.766200894
CBR4,-0.180634692,10.75618605,0.332035292
NEURL4,0.287904516,4.711748428,0.292590022
KIAA1919,0.111656796,3.042409419,0.887251989
JMJD1C,-0.21165675,4.496112093,0.394873778
STOML2,0.090017097,4.081547073,0.805777974
HAUS6,-0.266783133,5.792914411,0.436808222
GUCD1,-0.126895196,3.462875368,0.760803987
UNK,0.150918943,3.92200456,0.625806648
TMEM67,-0.769598292,7.918424394,0.568255424
SSBP2,-0.208002997,3.135323434,0.503364
PPP2R1A,-0.21995017,6.493770197,0.307637112
CDKN1B,-0.261089691,5.423479458,0.252906648
CEBPZ-AS1,-0.093474105,3.422212679,0.824119361
SNORA70,0.265787563,3.876232548,0.526210559
ANAPC2,-0.102455904,4.863662125,0.719014281
HIST1H2BN,0.050940223,3.55429112,0.955239171
RNF31,-0.619459442,4.952339553,0.026762532
ZNF445,-0.042536541,4.4536939,0.87104755
LXN,0.09274006,3.197877794,0.868157991
CAPN7,-0.306879483,6.690500801,0.200224114
ATM,0.099361515,7.13438593,0.678245064
ALCAM,-0.335515968,4.472260565,0.308741519
C7orf26,-0.004410979,6.122764618,0.96705818
RMRP,0.055647914,5.037026453,0.853734744
LOC389765,-0.145226878,3.746561983,0.662841567
MRPL34,0.104295843,4.204862496,0.727366621
FOXJ3,-0.135630279,7.408628193,0.515706542
TGFBR2,-0.126725396,3.583855103,0.71714542
RWDD2A,-0.343344462,4.759783653,0.251010185
CPSF1,0.541128176,4.459605708,0.265694641
CCDC146,-0.090828613,6.242584095,0.632950333
CCT7,0.057348729,3.639115545,0.96215241
STK36,0.537877101,4.073352259,0.149498812
DUS1L,0.189967887,4.341363518,0.465674235
HIST1H1D,0.131092685,4.49647114,0.6712325
CCNB1,-0.837167395,3.339949546,0.013579686
FAM117A,-0.011564225,3.09588346,1
RPS4X,0.741947172,3.551995653,0.181096029
GPRC5B,-0.165277012,3.684813163,0.609901611
THG1L,-0.032544038,4.951061141,0.892125214
SUPV3L1,0.123810187,4.28546398,0.653647679
WARS2,0.232723691,3.129075211,0.711716587
SCPEP1,0.32474562,4.112153477,0.344773674
B4GALT1,0.113230376,3.692851593,0.788979321
ATL3,0.136601377,4.191489846,0.718041046
ACSF2,-0.08796382,4.912593103,0.782280578
TOR1A,-0.007701079,3.997742893,0.982700987
NUP93,0.087192463,4.205849779,0.764691384
ZNF567,0.046076826,4.757337566,0.86908304
PPFIBP1,0.081002364,3.326027679,0.898622555
ERCC4,-0.271869403,4.906168453,0.300650427
SLC38A10,0.05093798,5.927176672,0.841536821
LTA4H,-0.245407242,5.106747511,0.257996756
ZNF579,0.444830628,3.328355496,0.193799545
MAB21L1,-0.235834883,5.575190605,0.254775469
PPIF,0.598420987,3.483751682,0.239930114
YAE1D1,-0.282929772,6.203653299,0.183387363
INADL,-0.312647766,4.948548007,0.209018735
FBN3,0.368582591,4.862929361,0.25931415
PTPRO,0.042828331,5.014310802,0.892607507
RPS24,0.185089348,3.483966027,0.66939448
IFI27L1,0.045359008,3.163135201,0.894218031
COMMD4,0.183905129,5.936267189,0.43088166
PCNXL4,-0.17056875,3.308205339,0.702047026
DNAJC8,-0.00996114,3.880571455,1
U2AF2,0.186924186,4.33768602,0.519157927
RMI1,0.02330317,3.423450203,1
FLAD1,-0.236775142,5.776562737,0.269577142
RBM17,0.063754117,3.961844125,0.848121479
PARD6G,-0.42483525,4.365983432,0.126433299
MATN2,0.026423235,6.047337647,0.919332958
NCAPD2,-0.084240335,4.925588911,0.73560051
PHKA2,1.118536994,7.916551849,0.599984381
SEC11C,-0.682244721,3.944250262,0.055333246
KDELC2,-0.079005386,4.014479195,0.837230284
ARHGAP32,-0.291646475,4.766756749,0.188323392
RSPH4A,0.047602557,3.452484171,1
TTYH2,-0.099719167,4.292096551,0.707196226
KPNA6,-0.679093771,4.290110217,0.081894655
MIR6723,0.27955693,4.391781749,0.309125411
FAM134C,-0.040320971,3.509312318,0.919692104
EBPL,-0.094634014,4.061824827,0.672710653
ARF5,-0.35896382,4.133629715,0.282171125
SPAST,-0.045104829,5.609198057,0.821078708
H2AFJ,-0.2882601,4.263597393,0.288512074
TWISTNB,-0.294646507,7.43283535,0.137000696
SCAP,0.103764551,4.229911173,0.672287592
CSPG4,-0.107482356,7.821774252,0.61676041
SURF2,0.259661491,4.044395478,0.57260469
NUBP1,0.072405189,3.153431302,1
LAMA5,-0.082345715,3.457020674,0.888933273
MAP9,0.202248424,3.557635445,0.617045734
ZC3H14,0.008447105,4.749760455,1
CCDC43,0.169250136,4.693888462,0.508169138
RGS3,-0.509192111,4.504662609,0.077095319
HIF1AN,-0.043187918,4.859419246,0.85070634
PPIB,0.124090451,3.59472343,0.746096232
SNX9,-0.313973346,3.742658285,0.282202941
ZMYM5,-0.064359715,6.575184536,0.765489791
TMEM121,0.354976134,3.239281594,0.358689655
RBMX,-0.150205098,4.1373352,0.555477834
TMEM99,-0.189087309,3.080286542,0.516984551
NAF1,-0.127747508,3.305269049,0.714861533
SRD5A3,0.162380317,3.397980964,0.791787835
GTF2I,-0.047004782,3.37431547,0.947001896
SPG11,0.015133219,4.758415209,1
CCDC64,0.043412575,5.10891029,0.890101305
RNF41,-0.365647647,3.442395834,0.248342435
KRTCAP2,0.139169041,4.73949399,0.607434214
PIGP,-0.051805094,3.553567267,0.920870814
CAMK2D,0.067940957,4.461977994,0.881165292
MAZ,-0.000924585,4.880348883,1
PDGFA,0.170214869,3.972644158,0.633985803
WIPI1,0.129450884,3.531952585,0.718887857
THOP1,-0.107579832,3.498458662,0.733497505
SMYD5,-0.325642024,3.668245804,0.307730532
CAND1,-0.169525967,3.780061587,0.570002614
TOM1L1,-0.260861486,6.055535001,0.237085976
CAMK2G,-0.169284219,4.493818393,0.477938279
COX7A2L,-0.222382021,4.619653739,0.383758576
ETFDH,0.096443681,4.428792237,0.755755354
ZMYM2,0.347031157,3.653500296,0.238299837
ALMS1,0.003616748,4.592671193,1
RABEP2,-0.001533436,4.083530216,1
C4orf27,-0.094625778,4.071467696,0.713362265
CDK5RAP3,0.400734318,4.523271792,0.264142733
SCYL2,0.043677117,3.69691795,0.980876388
ILF3,-0.0090309,4.176689558,0.984424754
ST6GALNAC4,-0.896547292,4.621764088,0.027847503
COMMD5,0.33233514,3.384150042,0.309272627
KDM4B,-0.485026462,3.148517321,0.222883987
MTAP,0.017110585,4.410335819,0.967630602
ZNF689,-1.402113674,3.0123667,0.002080331
ACAN,-0.259776326,2.945708706,0.564001213
ZBTB26,0.211025313,3.353227432,0.5793096
CCDC101,-0.002737559,3.367318817,1
GTF2H2,0.04528781,3.875237978,0.928589197
CCNT1,-0.006053661,5.311881758,1
NDUFA5,-0.039289215,5.086353466,0.854931832
CCDC174,-0.011664286,5.590805738,0.972308572
RBM33,-0.38871449,5.498986784,0.183195343
FBXO2,0.354957579,3.189058228,0.551524199
TEAD3,-0.251174026,4.923404102,0.422914837
GFM2,0.783555208,3.914374962,0.018813434
PSMC4,-0.313169698,3.524331166,0.318822345
EPHB1,0.094297288,5.55177381,0.800487306
FIBIN,0.225512005,7.356054217,0.35451564
GNG12,0.002159102,4.70146207,1
RIF1,-0.311721006,4.228310878,0.345803996
CCDC51,0.176112599,5.089291096,0.59926872
KIAA1715,-0.230196086,6.781946035,0.312981473
CENPF,0.148134505,4.243943235,0.600463308
SLC9A6,0.146151908,3.397317569,0.770971225
ZNF653,-0.130096838,3.261732024,0.748713413
KIF22,-0.852211485,3.609396241,0.003932238
ZNF275,0.13611884,5.079649378,0.557627171
ZHX1,0.143075356,6.908213676,0.560959814
PPDPF,0.184198178,3.072021283,0.803932731
FAM174B,-0.021985806,6.020744793,0.907364386
ZNF252P,0.164436732,3.796514029,0.570709485
FAM193A,-0.038565079,6.512359843,0.849427267
CHST3,0.048406789,3.465547029,0.954280298
TLE3,0.074085692,5.918292829,0.775369139
ARG2,0.12091038,3.53893709,0.765183043
KIF23,0.326047156,4.049221826,0.272347226
PCMTD2,-0.030869929,3.189016924,0.941177165
KIF20B,-0.205441411,7.261114059,0.438295063
ZNF300,0.10639741,3.929368758,0.765039455
WDR33,0.226755059,3.3525299,0.504200161
TUSC2,0.098388623,5.187458526,0.662185443
CRTC2,-0.051542572,3.671004015,0.869463829
FAM193B,0.806697509,4.226327233,0.054643092
CDC7,-0.016537558,5.003584882,0.915463276
ADAMTSL4,-0.085805122,3.698876784,0.823390492
RILPL1,-0.452522555,3.431967368,0.184017587
PLXNA4,-0.019641888,3.902989957,0.936343692
C2orf72,0.146421738,3.877624138,0.637177365
NBEAL1,-0.746012024,4.228519384,0.034221315
DENND1A,0.117794676,3.434997494,0.841737788
MDFIC,-0.509123289,5.105183515,0.136031794
DNPEP,0.082793676,6.580234619,0.766600544
WDR47,0.090474477,4.845984621,0.731645253
SRF,-0.078547024,5.308353714,0.700985222
TMEM14A,-0.241169243,5.468605699,0.303529389
GGA2,-0.005686122,5.675954983,0.980017206
TNFRSF21,0.062659811,3.527674547,0.865217684
LDLR,-0.01523369,4.009691125,0.961245076
FAM162A,0.562188903,3.338929488,0.122475667
SPATA5L1,1.437615394,4.86832633,0.064635411
RHOG,0.021122794,3.206986571,0.979095566
SOD2,0.130097724,3.168146,0.799356091
SRRD,-0.322547063,3.850450003,0.291160567
CXXC5,0.082762973,4.7277528,0.764206547
PPP1R2,0.367774064,4.183495869,0.200737064
PCNXL2,0.059886204,3.892199288,0.889787096
WDR82,0.275208315,3.228356904,0.536476562
KIFC3,0.084877483,3.567184927,0.790873773
SUV420H1,-1.063622182,3.694267012,0.039714463
UBXN8,-0.209538282,4.977622631,0.508749252
C16orf80,0.154084012,3.477286997,0.611592706
